Id,Archivo,Auditorio,Biblioteca,Centro_cultural,Centro_de_interpretacion,Centro_docente,Cine,Galeria_de_arte,Museo,Sala_de_conciertos,Sala_de_exposiciones,Sala_polivalente,Teatro,Idmuni,Denominacion,Direccion,Codpos,Telefono,Fax,Mail,Web,Horario,Instalaciones,Aforo,Idtitular,Facebook,Youtube,Tweeter,Imag01,Imag02,Usuario,Fechor,lat,lng,usoprincipal
1263,n,n,n,n,n,n,n,n,s,n,n,n,n,26,Museo LagOmar,"c/ Los Loros, 2. Nazaret",35539,672 461 555,,,http://www.lag-o-mar.com/,Todos los días de 10:00 a 18:00h.,,0,1,,,,lzmuslagomar.jpg,blanco.jpg,nieduq,2015-12-16 13:49:00,29.0451753768604,-13.5549886587551,museo / centro de interpretación
1264,n,n,n,n,n,n,n,n,s,n,n,n,n,47,Museo Los Molinos,c/ Esteban de Ponte - Plaza Constanza de Ponte,38450,922 830 000 (Ayto.),,,,,,0,51,,,,tfmuseomolinos.jpg,blanco.jpg,desrie,2015-08-20 13:12:59,28.3742121156465,-16.7612962180322,museo / centro de interpretación
1265,n,n,n,s,n,n,n,n,s,n,s,n,n,6,Museo Municipal de Arucas,"c/ Barranquillo, 1",35400,928 628 165,,museomunicipal@arucas.org,http://www.arucas.org/,"Entrada gratuita: de lunes a viernes de 10.00 h. a las 16.00 horas. Sábados de 10.00 h a 13.00 horas.Festivos cerrado.En horario vacacional en los meses de julio, agosto y septiembre: de lunes a viernes de 09.30 h a 15.00 horas. Sábados y festivos cerrado.","Posee una superficie útil total de 879 metros cuadrados, repartidos en dos alturas y planta en forma de L. El aforo es de unas 150 personas distribuidas en todo el edificio.Tiene uso como centro de gestión cultural.Información de las salas permanentes así como la historia del edificio en una aplicación informática para App Store y Google play.Se ofrecen las salas temporales a los artistas que cumplimenten la solicitud y su obra ofrezca calidad artística en todas sus facetas.Televisión al servicio de las personas que exponen para colgar su currículum, fotos, videos, etc.Vigilancia de las obras a través de cámaras. Perfecta iluminación con focos móviles para las exposiciones en las salas temporales. Disponibilidad de peanas para exposiciones de esculturas, rieles y ganchos para las obras pictóricas. Realización de visitas didácticas concertadas con colegios, asociaciones culturales, deportivas o de vecinos, etc., tanto en las Salas Temporales como Itinerantes. Realización de concursos  talleres infantiles.Exposiciones con el Circuito de Bellas Artes del Cabildo de Gran Canaria.Información de otros museos o centros de interés cultural de la Ciudad.",0,34,https://goo.gl/1uJh51,,,gcmuseoarucasext2.jpg,gcmuseoarucasint.jpg,marieli,2016-04-05 16:25:31,28.1194056094700,-15.5247256205028,museo / centro de interpretación
1266,n,n,n,n,n,n,n,n,s,n,s,n,n,3,Museo Municipal de Bellas Artes,"c/ José Murphy, 12",38002,922 274 786,,,http://www.sctfe.es,"Lunes cerrado. De martes a viernes, de 10:00-20:00 horas. Sábados y domingos, de 10:00-15:00 h",,0,95,,,,tfmuseobbaaext.jpg,tfmuseobbint.jpg,desrie,2015-08-20 14:09:03,28.4683384701850,-16.2499075657918,museo / centro de interpretación
1267,n,n,n,n,s,n,n,n,s,n,n,n,n,29,Museo Natural y Centro de Interpretación Stratvs,Crta. La Geria-Uga Km. 18 (LZ30),35570,928 809 977 / 630 085 197,928 524 651,bodega@stratvs.com,http://www.stratvs.com/,Lunes a domingos de 9:00 a 18:00,"Centro de interpretación sobre la viticultura y vinicultura. Exposiciones fotografías, DVD, la bodega y el campo (tres idiomas)",0,232,http://es-es.facebook.com/pages/Bodega-Stratvs/156083387798027,,https://twitter.com/bodegas_stratvs,lzstratvs.jpg,blanco.jpg,eliizq,2016-04-05 13:32:47,28.9712667950638,-13.7132120567877,museo / centro de interpretación
1268,n,n,n,n,n,n,n,n,s,n,n,n,n,66,Museo Naval,Avda. de Las Nieves s/n. ,38700,922 426 550,,cultura@santacruzdelapalma.es,http://www.santacruzdelapalma.es,"Lunes a Viernes de 10.00 a 15:00 . Sábados, domingos y festivos en que llegan cruceros al puerto de Santa Cruz de La Palma, de 10.00 a 14.00 .",,0,93,,,,lpmuseonavalext.jpg,lpmuseonavalint.jpg,nieduq,2015-11-17 19:26:45,28.6882373568778,-17.7611591290720,museo / centro de interpretación
1269,n,n,n,n,n,n,n,n,s,n,n,n,n,2,Museo Naval de Canarias,c/ León y Castillo 310. Arsenal Militar de Las Palmas,35007,928 443 155,928 443 155,dcarmil@fn.mde.es,http://goo.gl/KH9r6N,,,0,193,,,,gcmuseonavalext.jpg,gcmuseonavalint.jpg,nieduq,2015-08-03 14:02:00,28.1352529935344,-15.4286612161177,museo / centro de interpretación
1270,n,n,s,n,n,n,n,n,s,n,s,s,n,2,Museo Néstor,Parque Doramas s/n. Pueblo Canario,35005,928 245 135,928 243 576,museonestor@gmail.es,http://www.laspalmasgc.es/mnestor,,,0,71,,,,gcmuseonestorext.jpg,gcmuseonestorint.jpg,nieduq,2015-08-03 14:02:14,28.1207920969100,-15.4270955216170,museo / centro de interpretación
1271,n,n,n,n,s,n,n,n,s,n,n,n,n,16,Museo Néstor Álamo,"c/ San José, 7",35450,928 553 043,928 553043,info@museonestoralamo.es,http://www.museonestoralamo.es,,"Museo, centro de interpretación de la música canaria, con iuna planta de información turísitica municipal",0,172,,,,gcmuseonestoralamoext.jpg,gcmuseonestoralamoint.jpg,nieduq,2015-08-03 14:02:58,28.1393681813197,-15.6321889378206,museo / centro de interpretación
1272,n,n,n,n,n,n,n,n,s,n,n,n,n,19,Museo Pino Falcón,Plaza Pio XII. Casa de la Cultura,35530,928 613 609,,,,,,0,107,,,,gcmuseopinofalcon.jpg,blanco.jpg,nieduq,2015-08-03 14:03:11,28.0590035840440,-15.5483444884502,museo / centro de interpretación
1273,n,n,n,n,n,n,n,n,s,n,s,s,n,2,Museo Poeta Domingo Rivero,"c/ Torres, 10",35002,609 528 325,928 370 221,info@museodomingorivero.com,http://www.museodomingorivero.com/,,,0,1,,,,gcmuseodomingorivero.jpg,blanco.jpg,nieduq,2015-08-03 14:03:39,28.1045837848529,-15.4162577369624,museo / centro de interpretación
1274,n,n,n,n,n,n,n,n,s,n,n,n,n,4,Museo Poeta Javier de la Rosa,"c/ León y Castillo, 60",35480,928 898 484,,agaete@museodelarosa.e.telefonica.net,http://museojavierdelarosa.jimdo.com/,De 10:00 a 14:00 horas y de 17:30 a 19:00 horas de martes a viernes y sábado de 10:00 horas a 13:30 horas. Lunes cerrado.  ,,0,22,,,,gcmuseojavierdelarosa.jpg,blanco.jpg,nieduq,2015-08-03 14:04:06,28.1020375637121,-15.7018878298843,museo / centro de interpretación
1275,n,n,n,n,n,n,n,n,s,n,n,n,n,6,Museo Ron Arehucas,"C/ Era de San Pedro, 2",35402,928 624 900,928 603 913,destilerias@arehucas.es,http://www.arehucas.es/,Lunes a viernes (no festivos): 09.00-14.00h (meses de Octubre a Junio); Lunes a viernes (no festivos): 09.00-13.00h (meses de Julio a Septiembre); Sábados y domingos (todo el año): Cerrado,,0,1,https://www.facebook.com/destileriasarehucas,,,gcmuseoronarehucas.jpg,blanco.jpg,nieduq,2015-08-03 14:04:20,28.1199121464085,-15.5294081074974,museo / centro de interpretación
1276,n,n,n,n,n,n,n,n,s,n,n,n,n,51,Museo Sacro,Iglesia Matriz de San Marcos,38430,,,,http://goo.gl/Ap6PbX,,,0,202,,,,tfmuseosacroicodext.jpg,tfmuseosacroicodint.jpg,desrie,2015-08-20 13:20:07,28.3670843830201,-16.7215639703811,museo / centro de interpretación
1277,n,n,n,n,n,n,n,n,s,n,n,n,n,67,Museo Sacro de la Iglesia de Nuestra Señora de Los Remedios,Camino de La Antilla al Terrón,38760,922 460 901,,,http://www.islabonita.es,,,0,202,,,,lpiglesiaremedios.jpg,blanco.jpg,nieduq,2015-11-17 19:28:45,28.6592183925073,-17.9128167290148,museo / centro de interpretación
1278,n,n,n,n,n,n,n,n,s,n,s,s,n,8,Museo y Parque Arqueológico Cueva Pintada,"C/ Audiencia, 2 ",35460,928 895 489,928 552402 ,cuevapintada@grancanaria.com,http://www.cuevapintada.com,"Octubre a mayo: martes a sábado de 10:00 a 18:00 h. Domingos y festivos de 11:00 a 18:00 h. Junio a septiembre: martes a sábado de 10:30 a 19:30h. Domingos y festivos de 11:00 a 19:00 h. Cerrado: Todos los lunes; 1, 5 y 6 enero; 1 mayo; 24, 25 y 31 diciembre.",Máximo 500 entradas diarias,0,127,https://es-es.facebook.com/CuevaPintada ,http://www.youtube.com/user/MuseoCuevaPintada,,gccuevapintada.jpg,blanco.jpg,marieli,2016-05-05 14:19:31,28.1440976997397,-15.6551788356229,museo / centro de interpretación
1279,n,n,n,n,n,n,n,n,n,s,n,n,n,2,NYC Taxi,"c/ Numancia, 25",35010,928 220 861,,,,,Espacio escénico,0,1,https://www.facebook.com/NYCTAXIRockBar,,,gcnyctaxi.jpg,blanco.jpg,nieduq,2015-08-03 14:04:55,28.1313516420900,-15.4440252092462,sala de conciertos
1280,n,n,n,n,n,n,n,n,n,s,n,n,n,2,oh! Quebueno,"Plaza del Pilar, 14",35010,928 274 874,,,http://www.ohquebueno.es/,,Espacio escénico,0,1,,,,gcohquebueno.jpg,blanco.jpg,nieduq,2015-08-03 14:05:04,28.1290058501378,-15.4444839399290,sala de conciertos
1281,n,n,n,s,n,n,n,n,n,n,n,n,n,2,Orden del Cachorro Canario,"Plaza de Santo Domingo, 6",35001,928 314 510,,grancanaria@ordendelcachorro.es,http://www.ordendelcachorro.org/,,,0,1,https://www.facebook.com/pages/Orden-Del-Cachorro-Canario-Gran-Canaria/431997093620240,,,gcordendelcachorro.jpg,blanco.jpg,nieduq,2015-08-03 14:06:12,28.0987627277708,-15.4162469163143,centro cultural
1282,n,s,s,s,n,n,n,n,n,s,s,s,n,36,Orfeón La Paz,"c/ Juan de Vera, 3",38201,922 259 652,922 252 920,info@orfeonlapaz.com,http://www.orfeonlapaz.com/,,,0,222,https://www.facebook.com/orfeonlapaz,,https://twitter.com/orfeonlapaz,tforfeonpazext.jpg,tforfeonpazint.jpg,desrie,2015-08-20 13:24:39,28.4895806640649,-16.3166056096274,centro cultural
1283,n,n,n,s,n,n,n,n,n,n,s,s,n,2,Palacete Rodríguez Quegles,"c/ Pérez Galdós, 4",35002,928 446 602,928 446 651,cultura@laspalmasgc.es,http://goo.gl/yxZosK,,,0,71,,,,gcqueglesext.jpg,gcqueglesint.jpg,eliizq,2015-10-23 09:32:25,28.1056030266524,-15.4184825254446,centro cultural
1284,n,s,n,s,n,n,n,n,n,s,s,s,s,30,Palacio de Formación y Congresos,"Paseo del Atlántico, s/n",35017,928 862 300,,sugerencias@cabildofuer.es,http://www.cabildofuer.es,,"5.000 metros2. Sala de conciertos con capacidad total para 1.289 personas en 2 plantas. 6 salas para conferencias, convertibles en espacios de diferentes tamaños. Sala Chillida de ferias y exposiciones, 2 plantas con casi 1.200 metros.",1289,126,,,,ftpalcongresext.jpg,ftpalcongrint.jpg,marieli,2016-03-08 15:01:00,28.4910499166686,-13.8642722298389,teatro / auditorio
1285,n,n,n,s,n,n,n,n,n,n,n,s,n,58,Palacio de Congresos y convenciones del Taoro,El Taoro,38400,922 380 550,922 383 744,congresos@casinostenerife.com,,,,0,1,,,,tfpalaciotaoroext.jpg,tfpalaciotaoroint.jpg,desrie,2015-08-20 13:31:15,28.4124647664486,-16.5478022396880,centro cultural
1286,n,s,n,n,n,n,n,n,n,s,n,n,n,62,Palacio de la Música,,,,,,,,,0,99,,,,blanco.jpg,blanco.jpg,NULL,NULL,28.2684803647080,-16.8193296241007,teatro / auditorio
1287,n,s,n,s,n,n,n,n,n,s,n,n,s,36,Paraninfo de la Universidad de La Laguna,Edificio Central de ULL,38271,922 319 619 / 922 319 608,,paraninfo@ull.es,http://goo.gl/eODA2d,,,600,227,https://www.facebook.com/Paraninfo.ULL?fref=ts,,https://twitter.com/Paraninfoull,tfullext.jpg,tfparaninfoint.jpg,nieduq,2016-03-21 10:52:02,28.4686434660002,-16.3036745498176,teatro / auditorio
1288,n,s,n,s,n,n,s,n,n,n,s,s,s,66,Paraninfo del Instituto Alonso Pérez Díaz,"Plaza de Santo Domingo, s/n ",38700,922 411 437 ,922 411 436,,,,"Exposiciones, Conferencias, actuaciones musicales, representaciones teatrales y proyecciones. ",110,173,,,,lpinstitutoalonso.jpg,blanco.jpg,nieduq,2015-11-17 19:31:09,28.6825756185672,-17.7665840200078,centro cultural
1289,n,n,n,n,n,n,n,n,n,n,s,s,n,3,Sala de exposiciones del Parlamento de Canarias,"c/Teobaldo Power, 7",38002,922 473 365,,agonzalez@parcan.rcanaria.es,http://www.parcan.es/,,,0,203,,,,tfparlamentoext.jpg,tfparlamentoint.jpg,eliizq,2016-03-10 14:49:30,28.4676140744099,-16.2519233643576,galería de arte / sala de exposiciones
1290,n,n,n,n,s,n,n,n,n,n,n,n,n,74,Parque Arqueológico Cueva de Belmaco,"Ctra. Gral. del Hoyo a Fuencaliente, 32. Lomo Oscuro",38730,922 440 090,,marlene.cabrera.tejera@gmail.com,http://goo.gl/JzVtTx,De lunes a sábado de 10:00 a 15:00h.,Caserío antiguo dedicado a museo arqueológico con visitas autoguiadas por la cueva y el barranco. Aforo en las salas de 15 personas. Superficie 136m2,15,131,,,,lpbelmaco1.jpg,lpbelmaco2.jpg,nieduq,2015-11-17 19:33:27,28.5780702668760,-17.7762941232936,museo / centro de interpretación
1291,n,n,n,n,s,n,n,n,n,n,n,n,n,4,Parque Arqueológico Maipés de Agaete,"Carretera C-231, salida del pueblo hacia el Valle de Agaete",35480,928 171 177 / 664 696 718,,museosyarqueologia@arqueocanaria.com,http://www.maipesdeagaete.com/,Octubre a marzo: mar a dom de 10:00 a 17:00h.; Abril a septiembre: Mar - Dom: 10:00 - 18:00h.,Cuenta con estacionamiento,0,128,https://www.facebook.com/pages/Maip%C3%A9s-de-Agaete/612818015413083?hc_location=timeline,,,gcmaipes.jpg,blanco.jpg,nieduq,2015-08-05 14:32:52,28.0969468534869,-15.6923988418344,museo / centro de interpretación
1292,n,n,n,n,s,n,n,n,n,n,n,n,n,87,"Ecomuseo de Guinea - Tubo Volcánico - Lagartario, centro de recuperación de El Lagarto Gigante de El Hierro","Ctra. Gral. Las Puntas, s/n",38911,922 555 056,,ecoguinea@gmail.com,http://elhierro.travel/lugares-interes/ecomuseo-de-guinea/,Abierto todos los días de 10:00 a 18:00 horas.,"Situado en el Valle del Golfo, a pie del Risco de Tibataje, es hoy un Ecomuseo. La ruta guiada por sus casas, nos muestra la evolución desde que comenzara a habitarse en  y la evolución de las viviendas con sus enseres desde el s. XVII hasta el siglo XX. Cada una de estas viviendas es una muestra de la Arquitectura Popular Herreña, donde la piedra y colmo son la base de unas viviendas que, junto con sus cultivos tradicionales, representan hoy un monumento a la Historia de la Isla. También en este emplazamiento, pero como una visita independiente, se puede visitar el Tubo Volcánico de Guinea, en el que conocerán más sobre la geología de El Hierro. Las visitas a esta cueva son siempre guiadas, en el mismo horario de la ruta del Ecomuseo. Las entradas se adquieren en la misma taquilla del Centro.En el Lagartario ubicado dentro de este espacio se desarrolla el Plan de Recuperación para el galliota simonyi, declarado como el reptil más amenazado de Europa y entre los cinco con mayor peligro de extinción en el Mundo. Mediante una visita guiada se puede conocer el trabajo del equipo responsable de este Plan y contemplar los ejemplares que viven en el Centro.",0,125,http://www.facebook.com/cabildodeelhierro,,,ehpceguinealagartario.jpg,ehpceguinealagartarioindex.jpg,marieli,2016-04-07 14:29:42,27.7743657351434,-17.9989465117821,museo / centro de interpretación
1293,n,s,n,n,n,n,n,n,n,n,n,n,s,40,Parque de Garañaña. Anfiteatro,Parque Urbano de Garañaña,38630,922 761 600 (Ayto.),,urbanarona@arona.org,http://goo.gl/mwl1Ry,,,250,30,,,,tfparquegaranana.jpg,blanco.jpg,desrie,2015-08-20 14:14:12,28.0149239524903,-16.6484508683996,teatro / auditorio
1294,n,n,n,n,s,n,n,n,n,n,s,n,n,50,Parque Etnográfico Pirámides de Güímar,"c/ Chacona, s/n",38500,922 514 510,922 514 511,piramides@piramidesdeguimar.es,http://www.piramidesdeguimar.es/,Todos los días de 09:30 a 18:00h.,,164,156,https://www.facebook.com/piramidesdeguimar,http://www.youtube.com/user/Piramides97?feature=mhee,https://twitter.com/PiramidesGuimar,tfparquepiramidesext.jpg,tfparquepiramidesint.jpg,desrie,2015-08-20 13:53:33,28.3209345090796,-16.4138802894285,museo / centro de interpretación
1295,n,n,n,n,s,n,n,n,s,n,n,n,n,28,Parque Nacional de Timanfaya,"c/ La Mareta, 9 (Oficinas administrativas)",35560,928 118 049,928 840 251,timanfaya.cmayot@gobiernodecanarias.org,https://www.reservasparquesnacionales.es/,,,0,173,,,,lztimanfaya.jpg,blanco.jpg,nieduq,2015-12-16 13:50:48,29.0334393729737,-13.7036626441767,museo / centro de interpretación
1296,n,s,n,n,n,n,n,n,n,n,n,n,s,58,Parque San Francisco,"c/ Agustín de Bethencourt, 6",38400,,,,http://www.puertodelacruz.es,ACTUALMENTE SIN USO,Escenario de 12x18m. Capacidad para 1300 personas.,1300,121,,,,tfparquefranciscopuertoext.jpg,blanco.jpg,marieli,2016-04-06 09:58:22,28.4171341249844,-16.5495928929070,teatro / auditorio
1297,n,n,n,s,n,n,n,n,n,n,n,n,n,88,Patio Celestino,"Avda. marítima, s/n. La Restinga",38917,923 558 085,,,http://elpinardeelhierro.com/,,,0,42,,,,ehpcelestino.jpg,blanco.jpg,marieli,2016-04-11 14:17:30,27.6410013595370,-17.9807498890894,centro cultural
1298,n,s,n,n,n,n,n,n,n,s,n,n,s,40,Pirámide de Arona - Palacio de Congresos,"Avda. de las Américas, s/n",38660,922 757 549 / 11,922 797 482,rpiramide@expogrupo.com,https://www.koobin.com/piramidedearona/,"Actualmente, un musical de danza española está programado de martes a domingos.Horario de verano: 21:30 h (excepto miércoles a las 20:30)Horario de invierno: 21:00 h (excepto miércoles a las 20:00)",Escenario: 350m2,1690,190,https://www.facebook.com/mare.nostrum.resort,http://www.youtube.com/user/marenostrumresort,https://twitter.com/MareNostrumRsrt,tfpiramidearonaext.jpg,tfpiramidearonaint.jpg,marieli,2016-04-06 09:47:11,28.0544855476858,-16.7311808035758,teatro / auditorio
1299,n,n,n,n,s,n,n,n,s,n,n,n,n,10,Proyecto Cultural de Desarrollo Comunitario,"c/ Francisco León Herrera, 2",35470,928 892 485,928 892 485,proyectolaaldea@gmail.com,http://www.proyectolaaldea.com,,Proyecto de revalorización de la cultura popular canaria,0,1,,,,gcproyectoaldea.jpg,blanco.jpg,nieduq,2015-08-05 14:29:47,27.9851643688721,-15.7841869322556,museo / centro de interpretación
1300,n,n,n,s,n,n,n,n,s,s,s,s,n,3,Real Academia Canaria de Bellas Artes de San Miguel Arcángel,"Plza. de Ireneo González, nº 1, bajo izquierda",38002,922 275 375,,info@racba.es,http://www.racba.es/,Horario: Lunes y Jueves de 17:00 a 20:00 horas ,,0,206,,,,tfrealacadbbaaext.jpg,tfrealacadbbaaint.jpg,desrie,2015-08-21 12:39:22,28.4697051427882,-16.2531309202156,centro cultural
1301,s,n,s,s,n,n,n,n,n,n,s,s,n,66,Real Sociedad Cosmológica,"c/ Van de Walle, 1",38700,922 414 230,,sociedadlacosmologica@gmail.com,http://www.lacosmologica.com/,"Biblioteca abierta ininterrumpidamente durante todo el día.Lunes a viernes de 08:00 a 21:00 horas y sábados de 09:00 a 14:00 horas.","Biblioteca, archivo y hemeroteca privada de uso público desde 1909, que ha ejercido y sigue ejerciendo de Biblioteca Pública Municipal.Dispone de tres plantas. Planta baja: Depósito. Primera planta: Biblioteca general y de Canarias, museo de Glíptica. Segunda planta: Sala de investigadores, salón de actos y exposiciones, hemeroteca. Dispone de entrada de acceso directo para minusválidos a la biblioteca general y de Canarias.Los medios técnicos se solicitan en calidad de préstamo a la Concejalía de Cultura del Ayuntamiento de Santa Cruz de La Palma.Actividades: Visitas guiadas gratuitas, talleres ""Conoce tu patrimonio"" con todos los centros culturales de la isla, exposiciones, conferencias, cine, obras de teatro, recitales de poesía...El aforo de sillas es temporal para cada actividad. El salón es multifuncional.",0,221,https://www.facebook.com/pages/Real-Sociedad-Cosmol%C3%B3gica-Santa-Cruz-de-La-Palma/120334944841173,,,lpcosmologica.jpg,lpcosmologicaint.jpg,marieli,2016-04-06 14:39:22,28.6833651332150,-17.7652184829012,centro cultural
1302,n,n,n,n,n,n,n,n,n,n,n,s,s,23,Sala Alternativa de Teatro Librada,"c/ Padre Claret, s/n",35500,,,librada@losotroh.com,http://www.losotroh.com/index.html,,,120,146,,,,lzsalaltteatrlibrada.jpg,blanco.jpg,marieli,2016-02-18 13:30:26,28.9745708483520,-13.5484814960466,teatro / auditorio
1303,n,n,n,s,n,n,n,n,n,n,s,s,n,41,Sala Casa Matula,"Plaza de los Remedios, s/n",38480,922 129 030 ext. 1071,922 127 108,turismo@buenavistadelnorte.com,http://www.buenavistadelnorte.com/,,Sala multiusos equipada para exposiciones y con pantalla,0,39,https://www.facebook.com/aytobuenavista,,https://twitter.com/infobta,tfcasamatulaext.jpg,blanco.jpg,desrie,2015-08-21 12:41:18,28.3717948404773,-16.8516709924207,centro cultural
1304,n,n,n,n,n,n,n,n,s,n,n,n,n,36,Sala de Arte - Colección CajaCanarias,"Plaza de La Concepción, 4",38201,922 471 100 (Fundación CajaCanarias),,info@cajacanarias.com,http://www.cajacanarias.com/,,,0,158,,,,tfcajacanariaslagunaex.jpg,blanco.jpg,nieduq,2015-12-07 20:44:39,28.4899581040066,-16.3191910344116,museo / centro de interpretación
1305,n,n,n,n,n,n,n,n,n,n,s,n,n,79,Sala de Arte de CajaCanarias de San Andrés y Sauces,"Carretera General, 1",38720,922 471 455,,,http://www.cajacanarias.com/,Lunes a viernes de 16:00 a 20:01,95m2,0,137,,,,lpcajacanariassauces.jpg,blanco.jpg,marieli,2016-03-10 12:09:58,28.8035919535582,-17.7734856506883,galería de arte / sala de exposiciones
1306,n,n,n,n,n,n,n,n,n,n,s,n,n,3,Sala de Arte Contemporáneo - SAC,"c/ Comodoro Rolin, 1. Casa de la Cultura",38002,922 533 272 ,922 374 746,,http://goo.gl/AoBJVr,Horarios: De martes a viernes: mañanas de 11'00 a 14'00 h. y tardes de 17´00 a 20´00 h. Sábados: 11'00 a 14'00 h. Domingo y Lunes cerrado. ,,0,173,https://www.facebook.com/apuntatealaculturacanaria,,,tfbibliotecaestadoext.jpg,tfsacint.jpg,desrie,2015-08-21 13:05:49,28.4646045985752,-16.2660795454421,galería de arte / sala de exposiciones
1307,n,n,n,n,n,n,n,n,n,n,s,n,n,58,Sala de arte Correos,c/ El Pozo,38400,922 385 805,,,,,,0,219,,,,tfsalacorreos.jpg,blanco.jpg,desrie,2015-08-21 13:19:01,28.4145621769809,-16.5539805001488,galería de arte / sala de exposiciones
1308,n,n,n,n,n,n,n,n,n,n,s,n,n,66,Sala de Arte de CajaCanarias. Santa Cruz de La Palma,"Avda. El Puente, 25",38700,922 415 260,,,,Lunes a viernes de 19:00 a 21:00,,0,138,,,,lpcajacanariasscext.jpg,blanco.jpg,marieli,2016-03-10 12:10:37,28.6847521920055,-17.7650094207768,galería de arte / sala de exposiciones
